"SESSION_ID","CONSUMED_QUANTITY","DESCRIPTION"
45200004223,0.0000,ULSMGO 0.1
45200004223,0.0000,LSHFO 0.5
45200004223,0.0000,LSMGO 0.5
45200004225,0.0000,ULSMGO 0.1
45200004225,0.0000,LSHFO 0.5
45200004225,0.0000,LSMGO 0.5
45200004227,,ULSMGO 0.1
45200004227,,LSHFO 0.5
45200004227,,LSMGO 0.5
45200004231,,ULSMGO 0.1
45200004231,1.1000,LSHFO 0.5
45200004231,,LSMGO 0.5
45200004235,,ULSMGO 0.1
45200004235,,LSHFO 0.5
45200004235,,LSMGO 0.5
45200004239,,ULSMGO 0.1
45200004239,2.2500,LSHFO 0.5
45200004239,,LSMGO 0.5
45200004243,0.0000,ULSMGO 0.1
45200004243,9.0000,LSHFO 0.5
45200004243,0.0000,LSMGO 0.5
45200004247,,ULSMGO 0.1
45200004247,5.5000,LSHFO 0.5
45200004247,,LSMGO 0.5
45200004251,0.0000,ULSMGO 0.1
45200004251,0.0000,LSHFO 0.5
45200004251,0.0000,LSMGO 0.5
45200004255,0.0000,ULSMGO 0.1
45200004255,1.0000,LSHFO 0.5
45200004255,0.0000,LSMGO 0.5
45200004259,0.0000,ULSMGO 0.1
45200004259,22.0000,LSHFO 0.5
45200004259,0.0000,LSMGO 0.5
45200004261,0.0000,ULSMGO 0.1
45200004261,26.0000,LSHFO 0.5
45200004261,0.0000,LSMGO 0.5
45200004263,0.0000,ULSMGO 0.1
45200004263,28.0000,LSHFO 0.5
45200004263,0.0000,LSMGO 0.5
45200004265,0.0000,ULSMGO 0.1
45200004265,26.0000,LSHFO 0.5
45200004265,0.0000,LSMGO 0.5
45200004267,0.0000,ULSMGO 0.1
45200004267,26.5000,LSHFO 0.5
45200004267,0.0000,LSMGO 0.5
45200004269,0.0000,ULSMGO 0.1
45200004269,28.0000,LSHFO 0.5
45200004269,0.0000,LSMGO 0.5
45200004271,0.0000,ULSMGO 0.1
45200004271,5.0000,LSHFO 0.5
45200004271,0.0000,LSMGO 0.5
45200004275,0.0000,ULSMGO 0.1
45200004275,0.5000,LSHFO 0.5
45200004275,0.0000,LSMGO 0.5
45200004279,,ULSMGO 0.1
45200004279,,LSHFO 0.5
45200004279,,LSMGO 0.5
45200004283,,ULSMGO 0.1
45200004283,2.0000,LSHFO 0.5
45200004283,,LSMGO 0.5
45200004285,,ULSMGO 0.1
45200004285,2.0000,LSHFO 0.5
45200004285,,LSMGO 0.5
45200004287,,ULSMGO 0.1
45200004287,2.0000,LSHFO 0.5
45200004287,,LSMGO 0.5
45200004289,,ULSMGO 0.1
45200004289,2.0000,LSHFO 0.5
45200004289,,LSMGO 0.5
45200004291,,ULSMGO 0.1
45200004291,2.5000,LSHFO 0.5
45200004291,,LSMGO 0.5
45200004295,,ULSMGO 0.1
45200004295,,LSHFO 0.5
45200004295,,LSMGO 0.5
45200004299,,ULSMGO 0.1
45200004299,1.5000,LSHFO 0.5
45200004299,,LSMGO 0.5
45200004301,,ULSMGO 0.1
45200004301,1.5000,LSHFO 0.5
45200004301,,LSMGO 0.5
45200004303,,ULSMGO 0.1
45200004303,2.0000,LSHFO 0.5
45200004303,,LSMGO 0.5
45200004305,,ULSMGO 0.1
45200004305,2.0000,LSHFO 0.5
45200004305,,LSMGO 0.5
45200004307,,ULSMGO 0.1
45200004307,3.0000,LSHFO 0.5
45200004307,,LSMGO 0.5
45200004309,0.0000,ULSMGO 0.1
45200004309,0.0000,LSHFO 0.5
45200004309,0.0000,LSMGO 0.5
45200004313,,ULSMGO 0.1
45200004313,3.4000,LSHFO 0.5
45200004313,,LSMGO 0.5
45200004317,0.0000,ULSMGO 0.1
45200004317,7.8000,LSHFO 0.5
45200004317,0.0000,LSMGO 0.5
45200004319,,ULSMGO 0.1
45200004319,10.1000,LSHFO 0.5
45200004319,,LSMGO 0.5
45200004328,0.0000,ULSMGO 0.1
45200004328,3.1000,LSHFO 0.5
45200004328,0.0000,LSMGO 0.5
45200004332,,ULSMGO 0.1
45200004332,,LSHFO 0.5
45200004332,,LSMGO 0.5
45200004334,,ULSMGO 0.1
45200004334,,LSHFO 0.5
45200004334,,LSMGO 0.5
45200004336,,ULSMGO 0.1
45200004336,,LSHFO 0.5
45200004336,,LSMGO 0.5
45200004338,0.0000,ULSMGO 0.1
45200004338,0.0000,LSHFO 0.5
45200004338,0.0000,LSMGO 0.5
45200004340,,ULSMGO 0.1
45200004340,,LSHFO 0.5
45200004340,,LSMGO 0.5
45200004342,,ULSMGO 0.1
45200004342,,LSHFO 0.5
45200004342,,LSMGO 0.5
45200004344,,ULSMGO 0.1
45200004344,,LSHFO 0.5
45200004344,,LSMGO 0.5
45200004348,,ULSMGO 0.1
45200004348,1.1000,LSHFO 0.5
45200004348,,LSMGO 0.5
45200004352,,ULSMGO 0.1
45200004352,,LSHFO 0.5
45200004352,,LSMGO 0.5
45200004356,,ULSMGO 0.1
45200004356,1.0000,LSHFO 0.5
45200004356,,LSMGO 0.5
45200004360,,ULSMGO 0.1
45200004360,22.4000,LSHFO 0.5
45200004360,,LSMGO 0.5
45200004362,,ULSMGO 0.1
45200004362,3.1000,LSHFO 0.5
45200004362,,LSMGO 0.5
45200004477,,ULSMGO 0.1
45200004477,2.0000,LSHFO 0.5
45200004477,,LSMGO 0.5
45200004480,,ULSMGO 0.1
45200004480,2.0000,LSHFO 0.5
45200004480,,LSMGO 0.5
45200004482,,ULSMGO 0.1
45200004482,2.0000,LSHFO 0.5
45200004482,,LSMGO 0.5
45200004484,,ULSMGO 0.1
45200004484,2.0000,LSHFO 0.5
45200004484,,LSMGO 0.5
45200004486,,ULSMGO 0.1
45200004486,2.0000,LSHFO 0.5
45200004486,,LSMGO 0.5
45200004489,,ULSMGO 0.1
45200004489,2.0000,LSHFO 0.5
45200004489,,LSMGO 0.5
45200004499,,ULSMGO 0.1
45200004499,8.0000,LSHFO 0.5
45200004499,,LSMGO 0.5
45200004505,,ULSMGO 0.1
45200004505,,LSHFO 0.5
45200004505,,LSMGO 0.5
45200004509,,ULSMGO 0.1
45200004509,5.2000,LSHFO 0.5
45200004509,,LSMGO 0.5
45200004514,,ULSMGO 0.1
45200004514,12.0000,LSHFO 0.5
45200004514,,LSMGO 0.5
45200004516,,ULSMGO 0.1
45200004516,14.2000,LSHFO 0.5
45200004516,,LSMGO 0.5
45200004524,,ULSMGO 0.1
45200004524,0.3000,LSHFO 0.5
45200004524,,LSMGO 0.5
45200004528,,ULSMGO 0.1
45200004528,,LSHFO 0.5
45200004528,,LSMGO 0.5
45200004530,,ULSMGO 0.1
45200004530,,LSHFO 0.5
45200004530,,LSMGO 0.5
45200004532,,ULSMGO 0.1
45200004532,,LSHFO 0.5
45200004532,,LSMGO 0.5
45200004534,,ULSMGO 0.1
45200004534,,LSHFO 0.5
45200004534,,LSMGO 0.5
45200004536,,ULSMGO 0.1
45200004536,,LSHFO 0.5
45200004536,,LSMGO 0.5
45200004538,,ULSMGO 0.1
45200004538,,LSHFO 0.5
45200004538,,LSMGO 0.5
45200004540,,ULSMGO 0.1
45200004540,,LSHFO 0.5
45200004540,,LSMGO 0.5
45200004545,,ULSMGO 0.1
45200004545,1.0000,LSHFO 0.5
45200004545,,LSMGO 0.5
45200004549,,ULSMGO 0.1
45200004549,,LSHFO 0.5
45200004549,,LSMGO 0.5
45200004553,,ULSMGO 0.1
45200004553,1.6900,LSHFO 0.5
45200004553,,LSMGO 0.5
45200004563,,ULSMGO 0.1
45200004563,2.1000,LSHFO 0.5
45200004563,,LSMGO 0.5
45200004565,,ULSMGO 0.1
45200004565,25.0000,LSHFO 0.5
45200004565,,LSMGO 0.5
45200004571,,ULSMGO 0.1
45200004571,10.0000,LSHFO 0.5
45200004571,,LSMGO 0.5
45200004576,,ULSMGO 0.1
45200004576,,LSHFO 0.5
45200004576,,LSMGO 0.5
45200004580,,ULSMGO 0.1
45200004580,4.2500,LSHFO 0.5
45200004580,,LSMGO 0.5
45200004584,,ULSMGO 0.1
45200004584,30.0000,LSHFO 0.5
45200004584,,LSMGO 0.5
45200004586,,ULSMGO 0.1
45200004586,15.9900,LSHFO 0.5
45200004586,,LSMGO 0.5
45200004592,,ULSMGO 0.1
45200004592,1.6900,LSHFO 0.5
45200004592,,LSMGO 0.5
45200004596,0.0000,ULSMGO 0.1
45200004596,0.0000,LSHFO 0.5
45200004596,0.0000,LSMGO 0.5
45200004598,0.0000,ULSMGO 0.1
45200004598,0.0000,LSHFO 0.5
45200004598,0.0000,LSMGO 0.5
45200004600,0.0000,ULSMGO 0.1
45200004600,0.0000,LSHFO 0.5
45200004600,0.0000,LSMGO 0.5
45200004602,0.0000,ULSMGO 0.1
45200004602,0.0000,LSHFO 0.5
45200004602,0.0000,LSMGO 0.5
45200004605,,ULSMGO 0.1
45200004605,,LSHFO 0.5
45200004605,,LSMGO 0.5
45200004609,,ULSMGO 0.1
45200004609,0.8400,LSHFO 0.5
45200004609,,LSMGO 0.5
45200004613,0.0000,ULSMGO 0.1
45200004613,0.0000,LSHFO 0.5
45200004613,0.0000,LSMGO 0.5
45200004618,,ULSMGO 0.1
45200004618,0.6900,LSHFO 0.5
45200004618,,LSMGO 0.5
45200004622,,ULSMGO 0.1
45200004622,,LSHFO 0.5
45200004622,,LSMGO 0.5
45200004624,,ULSMGO 0.1
45200004624,,LSHFO 0.5
45200004624,,LSMGO 0.5
45200004628,,ULSMGO 0.1
45200004628,1.4100,LSHFO 0.5
45200004628,,LSMGO 0.5
45200004632,,ULSMGO 0.1
45200004632,7.8800,LSHFO 0.5
45200004632,,LSMGO 0.5
45200004634,0.0000,ULSMGO 0.1
45200004634,27.0000,LSHFO 0.5
45200004634,0.0000,LSMGO 0.5
45200004636,0.0000,ULSMGO 0.1
45200004636,27.0000,LSHFO 0.5
45200004636,0.0000,LSMGO 0.5
45200004638,,ULSMGO 0.1
45200004638,27.0000,LSHFO 0.5
45200004638,,LSMGO 0.5
45200004640,0.0000,ULSMGO 0.1
45200004640,27.0000,LSHFO 0.5
45200004640,0.0000,LSMGO 0.5
45200004642,,ULSMGO 0.1
45200004642,11.2500,LSHFO 0.5
45200004642,,LSMGO 0.5
45200004648,0.0000,ULSMGO 0.1
45200004648,6.9800,LSHFO 0.5
45200004648,0.0000,LSMGO 0.5
45200004652,0.0000,ULSMGO 0.1
45200004652,0.0000,LSHFO 0.5
45200004652,0.0000,LSMGO 0.5
45200004656,0.0000,ULSMGO 0.1
45200004656,3.1900,LSHFO 0.5
45200004656,0.0000,LSMGO 0.5
45200004660,0.0000,ULSMGO 0.1
45200004660,12.3800,LSHFO 0.5
45200004660,0.0000,LSMGO 0.5
45200004662,0.0000,ULSMGO 0.1
45200004662,27.0000,LSHFO 0.5
45200004662,0.0000,LSMGO 0.5
45200004664,0.0000,ULSMGO 0.1
45200004664,27.0000,LSHFO 0.5
45200004664,0.0000,LSMGO 0.5
45200004666,,ULSMGO 0.1
45200004666,4.5000,LSHFO 0.5
45200004666,,LSMGO 0.5
45200004699,,ULSMGO 0.1
45200004699,1.6900,LSHFO 0.5
45200004699,,LSMGO 0.5
45200004703,,ULSMGO 0.1
45200004703,,LSHFO 0.5
45200004703,,LSMGO 0.5
45200004705,,ULSMGO 0.1
45200004705,,LSHFO 0.5
45200004705,,LSMGO 0.5
45200004707,,ULSMGO 0.1
45200004707,,LSHFO 0.5
45200004707,,LSMGO 0.5
45200004709,,ULSMGO 0.1
45200004709,,LSHFO 0.5
45200004709,,LSMGO 0.5
45200004711,,ULSMGO 0.1
45200004711,,LSHFO 0.5
45200004711,,LSMGO 0.5
45200004715,,ULSMGO 0.1
45200004715,1.1300,LSHFO 0.5
45200004715,,LSMGO 0.5
45200004720,0.0000,ULSMGO 0.1
45200004720,0.0000,LSHFO 0.5
45200004720,0.0000,LSMGO 0.5
45200004763,,ULSMGO 0.1
45200004763,0.6600,LSHFO 0.5
45200004763,,LSMGO 0.5
45200004767,,ULSMGO 0.1
45200004767,,LSHFO 0.5
45200004767,,LSMGO 0.5
45200004769,,ULSMGO 0.1
45200004769,,LSHFO 0.5
45200004769,,LSMGO 0.5
45200004771,,ULSMGO 0.1
45200004771,,LSHFO 0.5
45200004771,,LSMGO 0.5
45200004775,,ULSMGO 0.1
45200004775,1.5000,LSHFO 0.5
45200004775,,LSMGO 0.5
45200004780,,ULSMGO 0.1
45200004780,,LSHFO 0.5
45200004780,,LSMGO 0.5
45200004784,,ULSMGO 0.1
45200004784,1.7800,LSHFO 0.5
45200004784,,LSMGO 0.5
45200004788,,ULSMGO 0.1
45200004788,10.1300,LSHFO 0.5
45200004788,,LSMGO 0.5
45200004790,,ULSMGO 0.1
45200004790,27.0000,LSHFO 0.5
45200004790,,LSMGO 0.5
45200004792,0.0000,ULSMGO 0.1
45200004792,27.0000,LSHFO 0.5
45200004792,0.0000,LSMGO 0.5
45200004794,,ULSMGO 0.1
45200004794,27.0000,LSHFO 0.5
45200004794,,LSMGO 0.5
45200004796,,ULSMGO 0.1
45200004796,27.0000,LSHFO 0.5
45200004796,,LSMGO 0.5
45200004798,,ULSMGO 0.1
45200004798,27.0000,LSHFO 0.5
45200004798,,LSMGO 0.5
45200004800,0.0000,ULSMGO 0.1
45200004800,16.3100,LSHFO 0.5
45200004800,0.0000,LSMGO 0.5
45200004806,,ULSMGO 0.1
45200004806,2.4400,LSHFO 0.5
45200004806,,LSMGO 0.5
45200004810,,ULSMGO 0.1
45200004810,,LSHFO 0.5
45200004810,,LSMGO 0.5
45200004814,,ULSMGO 0.1
45200004814,2.3400,LSHFO 0.5
45200004814,,LSMGO 0.5
45200004818,0.0000,ULSMGO 0.1
45200004818,0.0000,LSHFO 0.5
45200004818,0.0000,LSMGO 0.5
45200004823,,ULSMGO 0.1
45200004823,1.8800,LSHFO 0.5
45200004823,,LSMGO 0.5
45200004827,,ULSMGO 0.1
45200004827,2.8100,LSHFO 0.5
45200004827,,LSMGO 0.5
45200004829,0.0000,ULSMGO 0.1
45200004829,27.0000,LSHFO 0.5
45200004829,0.0000,LSMGO 0.5
45200004831,,ULSMGO 0.1
45200004831,20.9100,LSHFO 0.5
45200004831,,LSMGO 0.5
45200004833,0.0000,ULSMGO 0.1
45200004833,1.1300,LSHFO 0.5
45200004833,0.0000,LSMGO 0.5
45200004840,,ULSMGO 0.1
45200004840,0.5600,LSHFO 0.5
45200004840,,LSMGO 0.5
45200004844,,ULSMGO 0.1
45200004844,25.3100,LSHFO 0.5
45200004844,,LSMGO 0.5
45200004846,,ULSMGO 0.1
45200004846,27.0000,LSHFO 0.5
45200004846,,LSMGO 0.5
45200004849,0.0000,ULSMGO 0.1
45200004849,12.9400,LSHFO 0.5
45200004849,0.0000,LSMGO 0.5
45200004861,,ULSMGO 0.1
45200004861,0.7500,LSHFO 0.5
45200004861,,LSMGO 0.5
45200004865,,ULSMGO 0.1
45200004865,,LSHFO 0.5
45200004865,,LSMGO 0.5
45200004869,,ULSMGO 0.1
45200004869,0.6600,LSHFO 0.5
45200004869,,LSMGO 0.5
45200004873,,ULSMGO 0.1
45200004873,,LSHFO 0.5
45200004873,,LSMGO 0.5
45200004877,,ULSMGO 0.1
45200004877,1.0300,LSHFO 0.5
45200004877,,LSMGO 0.5
45200004881,,ULSMGO 0.1
45200004881,,LSHFO 0.5
45200004881,,LSMGO 0.5
45200004883,,ULSMGO 0.1
45200004883,,LSHFO 0.5
45200004883,,LSMGO 0.5
45200004885,,ULSMGO 0.1
45200004885,,LSHFO 0.5
45200004885,,LSMGO 0.5
45200004887,,ULSMGO 0.1
45200004887,,LSHFO 0.5
45200004887,,LSMGO 0.5
45200004889,,ULSMGO 0.1
45200004889,,LSHFO 0.5
45200004889,,LSMGO 0.5
45200004894,,ULSMGO 0.1
45200004894,1.4100,LSHFO 0.5
45200004894,,LSMGO 0.5
45200004898,,ULSMGO 0.1
45200004898,,LSHFO 0.5
45200004898,,LSMGO 0.5
45200004902,,ULSMGO 0.1
45200004902,1.1300,LSHFO 0.5
45200004902,,LSMGO 0.5
45200004906,,ULSMGO 0.1
45200004906,,LSHFO 0.5
45200004906,,LSMGO 0.5
45200004908,,ULSMGO 0.1
45200004908,,LSHFO 0.5
45200004908,,LSMGO 0.5
45200004912,,ULSMGO 0.1
45200004912,,LSHFO 0.5
45200004912,,LSMGO 0.5
45200004914,,ULSMGO 0.1
45200004914,,LSHFO 0.5
45200004914,,LSMGO 0.5
45200004916,,ULSMGO 0.1
45200004916,,LSHFO 0.5
45200004916,,LSMGO 0.5
45200004918,,ULSMGO 0.1
45200004918,,LSHFO 0.5
45200004918,,LSMGO 0.5
45200004920,,ULSMGO 0.1
45200004920,,LSHFO 0.5
45200004920,,LSMGO 0.5
45200004922,,ULSMGO 0.1
45200004922,,LSHFO 0.5
45200004922,,LSMGO 0.5
45200004924,,ULSMGO 0.1
45200004924,,LSHFO 0.5
45200004924,,LSMGO 0.5
45200004926,,ULSMGO 0.1
45200004926,,LSHFO 0.5
45200004926,,LSMGO 0.5
45200004928,,ULSMGO 0.1
45200004928,,LSHFO 0.5
45200004928,,LSMGO 0.5
45200004930,,ULSMGO 0.1
45200004930,,LSHFO 0.5
45200004930,,LSMGO 0.5
45200004935,,ULSMGO 0.1
45200004935,1.6000,LSHFO 0.5
45200004935,,LSMGO 0.5
45200004949,,ULSMGO 0.1
45200004949,,LSHFO 0.5
45200004949,,LSMGO 0.5
45200004954,0.0000,ULSMGO 0.1
45200004954,0.9000,LSHFO 0.5
45200004954,0.0000,LSMGO 0.5
45200004960,,ULSMGO 0.1
45200004960,15.5000,LSHFO 0.5
45200004960,,LSMGO 0.5
45200004962,,ULSMGO 0.1
45200004962,22.0000,LSHFO 0.5
45200004962,,LSMGO 0.5
45200004964,,ULSMGO 0.1
45200004964,22.0000,LSHFO 0.5
45200004964,,LSMGO 0.5
45200004966,,ULSMGO 0.1
45200004966,9.0000,LSHFO 0.5
45200004966,,LSMGO 0.5
45200004972,,ULSMGO 0.1
45200004972,3.0000,LSHFO 0.5
45200004972,,LSMGO 0.5
45200004975,,ULSMGO 0.1
45200004975,8.0000,LSHFO 0.5
45200004975,,LSMGO 0.5
45200004977,0.0000,ULSMGO 0.1
45200004977,5.0000,LSHFO 0.5
45200004977,0.0000,LSMGO 0.5
45200004979,,ULSMGO 0.1
45200004979,10.0000,LSHFO 0.5
45200004979,,LSMGO 0.5
45200004983,,ULSMGO 0.1
45200004983,,LSHFO 0.5
45200004983,,LSMGO 0.5
45200004987,,ULSMGO 0.1
45200004987,5.0000,LSHFO 0.5
45200004987,,LSMGO 0.5
45200004997,,ULSMGO 0.1
45200004997,25.0000,LSHFO 0.5
45200004997,,LSMGO 0.5
45200005004,,ULSMGO 0.1
45200005004,1.0000,LSHFO 0.5
45200005004,,LSMGO 0.5
45200005008,,ULSMGO 0.1
45200005008,,LSHFO 0.5
45200005008,,LSMGO 0.5
45200005012,,ULSMGO 0.1
45200005012,2.0000,LSHFO 0.5
45200005012,,LSMGO 0.5
45200005017,0.0000,ULSMGO 0.1
45200005017,0.0000,LSHFO 0.5
45200005017,0.0000,LSMGO 0.5
45200005021,0.0000,ULSMGO 0.1
45200005021,1.8000,LSHFO 0.5
45200005021,0.0000,LSMGO 0.5
45200005025,,ULSMGO 0.1
45200005025,,LSHFO 0.5
45200005025,,LSMGO 0.5
45200005029,,ULSMGO 0.1
45200005029,1.0000,LSHFO 0.5
45200005029,,LSMGO 0.5
45200005033,,ULSMGO 0.1
45200005033,9.0000,LSHFO 0.5
45200005033,,LSMGO 0.5
45200005035,,ULSMGO 0.1
45200005035,16.0000,LSHFO 0.5
45200005035,,LSMGO 0.5
45200005041,,ULSMGO 0.1
45200005041,9.0000,LSHFO 0.5
45200005041,,LSMGO 0.5
45200005043,,ULSMGO 0.1
45200005043,20.0000,LSHFO 0.5
45200005043,,LSMGO 0.5
45200005047,,ULSMGO 0.1
45200005047,,LSHFO 0.5
45200005047,,LSMGO 0.5
45200005051,,ULSMGO 0.1
45200005051,7.0000,LSHFO 0.5
45200005051,,LSMGO 0.5
45200005055,,ULSMGO 0.1
45200005055,18.0000,LSHFO 0.5
45200005055,,LSMGO 0.5
45200005057,,ULSMGO 0.1
45200005057,12.0000,LSHFO 0.5
45200005057,,LSMGO 0.5
45200005064,,ULSMGO 0.1
45200005064,1.0000,LSHFO 0.5
45200005064,,LSMGO 0.5
45200005068,0.0000,ULSMGO 0.1
45200005068,0.0000,LSHFO 0.5
45200005068,0.0000,LSMGO 0.5
45200005072,,ULSMGO 0.1
45200005072,3.5000,LSHFO 0.5
45200005072,,LSMGO 0.5
45200005076,,ULSMGO 0.1
45200005076,21.0000,LSHFO 0.5
45200005076,,LSMGO 0.5
45200005078,,ULSMGO 0.1
45200005078,25.0000,LSHFO 0.5
45200005078,,LSMGO 0.5
45200005081,,ULSMGO 0.1
45200005081,25.0000,LSHFO 0.5
45200005081,,LSMGO 0.5
45200005083,,ULSMGO 0.1
45200005083,25.0000,LSHFO 0.5
45200005083,,LSMGO 0.5
45200005085,,ULSMGO 0.1
45200005085,4.1000,LSHFO 0.5
45200005085,,LSMGO 0.5
45200005091,0.0000,ULSMGO 0.1
45200005091,0.0000,LSHFO 0.5
45200005091,0.0000,LSMGO 0.5
45200005096,,ULSMGO 0.1
45200005096,,LSHFO 0.5
45200005096,,LSMGO 0.5
45200005100,,ULSMGO 0.1
45200005100,4.0000,LSHFO 0.5
45200005100,,LSMGO 0.5
45200005104,,ULSMGO 0.1
45200005104,,LSHFO 0.5
45200005104,,LSMGO 0.5
45200005108,,ULSMGO 0.1
45200005108,2.0000,LSHFO 0.5
45200005108,,LSMGO 0.5
45200005112,,ULSMGO 0.1
45200005112,,LSHFO 0.5
45200005112,,LSMGO 0.5
45200005119,,ULSMGO 0.1
45200005119,2.4000,LSHFO 0.5
45200005119,,LSMGO 0.5
45200005123,0.0000,ULSMGO 0.1
45200005123,0.0000,LSHFO 0.5
45200005123,0.0000,LSMGO 0.5
45200005127,,ULSMGO 0.1
45200005127,2.0000,LSHFO 0.5
45200005127,,LSMGO 0.5
45200005131,,ULSMGO 0.1
45200005131,,LSHFO 0.5
45200005131,,LSMGO 0.5
45200005135,,ULSMGO 0.1
45200005135,2.0000,LSHFO 0.5
45200005135,,LSMGO 0.5
45200005139,,ULSMGO 0.1
45200005139,,LSHFO 0.5
45200005139,,LSMGO 0.5
45200005143,,ULSMGO 0.1
45200005143,2.4000,LSHFO 0.5
45200005143,,LSMGO 0.5
45200005147,,ULSMGO 0.1
45200005147,15.0000,LSHFO 0.5
45200005147,,LSMGO 0.5
45200005149,,ULSMGO 0.1
45200005149,25.0000,LSHFO 0.5
45200005149,,LSMGO 0.5
45200005151,,ULSMGO 0.1
45200005151,25.0000,LSHFO 0.5
45200005151,,LSMGO 0.5
45200005153,,ULSMGO 0.1
45200005153,25.0000,LSHFO 0.5
45200005153,,LSMGO 0.5
45200005156,,ULSMGO 0.1
45200005156,25.0000,LSHFO 0.5
45200005156,,LSMGO 0.5
45200005158,,ULSMGO 0.1
45200005158,25.0000,LSHFO 0.5
45200005158,,LSMGO 0.5
45200005170,,ULSMGO 0.1
45200005170,22.0000,LSHFO 0.5
45200005170,,LSMGO 0.5
45200005173,,ULSMGO 0.1
45200005173,1.9000,LSHFO 0.5
45200005173,,LSMGO 0.5
45200005182,,ULSMGO 0.1
45200005182,1.0000,LSHFO 0.5
45200005182,,LSMGO 0.5
45200005186,0.0000,ULSMGO 0.1
45200005186,0.0000,LSHFO 0.5
45200005186,0.0000,LSMGO 0.5
45200005190,,ULSMGO 0.1
45200005190,0.5000,LSHFO 0.5
45200005190,,LSMGO 0.5
45200005194,,ULSMGO 0.1
45200005194,,LSHFO 0.5
45200005194,,LSMGO 0.5
45200005198,0.0000,ULSMGO 0.1
45200005198,1.0000,LSHFO 0.5
45200005198,0.0000,LSMGO 0.5
45200005202,,ULSMGO 0.1
45200005202,1.0000,LSHFO 0.5
45200005202,,LSMGO 0.5
45200005204,,ULSMGO 0.1
45200005204,25.0000,LSHFO 0.5
45200005204,,LSMGO 0.5
45200005206,,ULSMGO 0.1
45200005206,25.0000,LSHFO 0.5
45200005206,,LSMGO 0.5
45200005209,,ULSMGO 0.1
45200005209,25.0000,LSHFO 0.5
45200005209,,LSMGO 0.5
45200005211,0.0000,ULSMGO 0.1
45200005211,25.0000,LSHFO 0.5
45200005211,0.0000,LSMGO 0.5
45200005213,,ULSMGO 0.1
45200005213,25.0000,LSHFO 0.5
45200005213,,LSMGO 0.5
45200005215,,ULSMGO 0.1
45200005215,25.0000,LSHFO 0.5
45200005215,,LSMGO 0.5
45200005221,0.0000,ULSMGO 0.1
45200005221,1.0000,LSHFO 0.5
45200005221,0.0000,LSMGO 0.5
45200005225,0.0000,ULSMGO 0.1
45200005225,0.0000,LSHFO 0.5
45200005225,0.0000,LSMGO 0.5
45200005230,,ULSMGO 0.1
45200005230,0.8000,LSHFO 0.5
45200005230,,LSMGO 0.5
45200005234,,ULSMGO 0.1
45200005234,11.0000,LSHFO 0.5
45200005234,,LSMGO 0.5
45200005236,,ULSMGO 0.1
45200005236,11.0000,LSHFO 0.5
45200005236,,LSMGO 0.5
45200005242,,ULSMGO 0.1
45200005242,1.0000,LSHFO 0.5
45200005242,,LSMGO 0.5
45200005246,,ULSMGO 0.1
45200005246,,LSHFO 0.5
45200005246,,LSMGO 0.5
45200005248,,ULSMGO 0.1
45200005248,,LSHFO 0.5
45200005248,,LSMGO 0.5
45200005252,,ULSMGO 0.1
45200005252,1.8000,LSHFO 0.5
45200005252,,LSMGO 0.5
45200005256,,ULSMGO 0.1
45200005256,,LSHFO 0.5
45200005256,,LSMGO 0.5
45200005260,,ULSMGO 0.1
45200005260,1.0000,LSHFO 0.5
45200005260,,LSMGO 0.5
45200005264,,ULSMGO 0.1
45200005264,2.6000,LSHFO 0.5
45200005264,,LSMGO 0.5
45200005266,,ULSMGO 0.1
45200005266,19.6400,LSHFO 0.5
45200005266,,LSMGO 0.5
45200005268,,ULSMGO 0.1
45200005268,8.9000,LSHFO 0.5
45200005268,,LSMGO 0.5
45200005274,,ULSMGO 0.1
45200005274,1.0000,LSHFO 0.5
45200005274,,LSMGO 0.5
45200005278,0.0000,ULSMGO 0.1
45200005278,0.0000,LSHFO 0.5
45200005278,0.0000,LSMGO 0.5
45200005280,,ULSMGO 0.1
45200005280,,LSHFO 0.5
45200005280,,LSMGO 0.5
45200005282,,ULSMGO 0.1
45200005282,,LSHFO 0.5
45200005282,,LSMGO 0.5
45200005284,0.0000,ULSMGO 0.1
45200005284,0.0000,LSHFO 0.5
45200005284,0.0000,LSMGO 0.5
45200005286,,ULSMGO 0.1
45200005286,,LSHFO 0.5
45200005286,,LSMGO 0.5
45200005288,,ULSMGO 0.1
45200005288,,LSHFO 0.5
45200005288,,LSMGO 0.5
45200005290,,ULSMGO 0.1
45200005290,,LSHFO 0.5
45200005290,,LSMGO 0.5
45200005292,,ULSMGO 0.1
45200005292,,LSHFO 0.5
45200005292,,LSMGO 0.5
45200005296,,ULSMGO 0.1
45200005296,,LSHFO 0.5
45200005296,,LSMGO 0.5
45200005301,,ULSMGO 0.1
45200005301,1.0000,LSHFO 0.5
45200005301,,LSMGO 0.5
45200005306,0.0000,ULSMGO 0.1
45200005306,0.0000,LSHFO 0.5
45200005306,0.0000,LSMGO 0.5
45200005311,0.0000,ULSMGO 0.1
45200005311,1.2500,LSHFO 0.5
45200005311,0.0000,LSMGO 0.5
45200005315,,ULSMGO 0.1
45200005315,21.3000,LSHFO 0.5
45200005315,,LSMGO 0.5
45200005317,,ULSMGO 0.1
45200005317,25.0000,LSHFO 0.5
45200005317,,LSMGO 0.5
45200005319,,ULSMGO 0.1
45200005319,25.0000,LSHFO 0.5
45200005319,,LSMGO 0.5
